Time,Temp,Windchill,Heat Index,Humidity,Pressure,Dew Point,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
2016-06-15 23:00:00,23.9,,,0.53,1010.6,13.9,16.1,North,0.0,0.0,0.0,,Scattered Clouds
2016-06-16 00:00:00,24.4,,,0.46,1010.7,12.2,16.1,SW,9.3,0.0,0.0,,Mostly Cloudy
2016-06-16 01:00:00,23.9,,,0.53,1010.6,13.9,16.1,WSW,5.6,0.0,0.0,,Partly Cloudy
2016-06-16 02:00:00,23.9,,,0.55,1010.2,14.4,16.1,Calm,0.0,0.0,0.0,,Clear
2016-06-16 03:00:00,22.8,,,0.61,1009.8,15.0,16.1,WSW,7.4,0.0,0.0,,Scattered Clouds
2016-06-16 04:00:00,22.8,,,0.64,1008.9,15.6,16.1,West,5.6,0.0,0.0,,Scattered Clouds
2016-06-16 05:00:00,20.6,,,0.81,1008.6,17.2,9.7,North,0.0,0.0,0.3,Rain,Light Rain
2016-06-16 06:00:00,20.0,,,0.87,1008.4,17.8,8.0,Calm,0.0,0.0,0.3,Rain,Light Rain
2016-06-16 07:00:00,20.0,,,0.9,1008.5,18.3,4.8,Calm,0.0,0.0,0.0,Rain,Light Rain
2016-06-16 08:00:00,19.4,,,0.93,1009.5,18.3,2.0,Calm,0.0,0.0,2.3,Rain,Rain
2016-06-16 09:00:00,18.9,,,0.93,1009.0,17.8,4.8,NE,7.4,0.0,2.3,,Overcast
2016-06-16 10:00:00,19.4,,,0.9,1009.0,17.8,6.4,ESE,9.3,0.0,0.0,,Overcast
2016-06-16 11:00:00,19.4,,,0.9,1008.3,17.8,8.0,Calm,0.0,0.0,0.0,,Overcast
2016-06-16 12:00:00,20.6,,,0.84,1008.6,17.8,12.9,Calm,0.0,0.0,0.0,,Overcast
2016-06-16 13:00:00,21.1,,,0.73,1008.8,16.1,12.9,East,7.4,0.0,0.0,,Overcast
2016-06-16 14:00:00,21.7,,,0.68,1008.8,15.6,12.9,Variable,5.6,0.0,0.0,,Overcast
2016-06-16 15:00:00,20.0,,,0.76,1009.1,15.6,4.8,Calm,0.0,0.0,0.0,Rain,Rain
2016-06-16 16:00:00,19.4,,,0.9,1008.6,17.8,9.7,Calm,0.0,0.0,0.5,,Overcast
2016-06-16 17:00:00,20.6,,,0.75,1008.4,16.1,12.9,Calm,0.0,0.0,0.0,,Overcast
2016-06-16 18:00:00,22.2,,,0.66,1007.6,15.6,12.9,Variable,5.6,0.0,0.0,,Overcast
2016-06-16 19:00:00,22.2,,,0.66,1006.8,15.6,12.9,ENE,5.6,0.0,0.0,,Overcast
2016-06-16 20:00:00,22.2,,,0.61,1006.7,14.4,14.5,Calm,0.0,0.0,0.0,,Overcast
2016-06-16 21:00:00,21.7,,,0.68,1007.4,15.6,12.9,Calm,0.0,0.0,0.0,,Overcast
2016-06-16 22:00:00,21.1,,,0.65,1007.4,14.4,16.1,Calm,0.0,0.0,0.0,,Mostly Cloudy
2016-06-16 23:00:00,20.6,,,0.68,1007.7,14.4,14.5,NE,5.6,0.0,0.0,,Clear
2016-06-17 00:00:00,20.0,,,0.65,1008.2,13.3,16.1,NE,5.6,0.0,0.0,,Clear
2016-06-17 01:00:00,20.0,,,0.65,1008.3,13.3,14.5,Calm,0.0,0.0,0.0,,Clear
2016-06-17 02:00:00,20.6,,,0.65,1008.7,13.9,14.5,Calm,0.0,0.0,0.0,,Mostly Cloudy
2016-06-17 03:00:00,20.0,,,0.73,1008.9,15.0,12.9,Calm,0.0,0.0,0.0,,Partly Cloudy
2016-06-17 04:00:00,20.0,,,0.7,1008.8,14.4,14.5,Calm,0.0,0.0,0.0,,Clear
2016-06-17 05:00:00,19.4,,,0.76,1009.0,15.0,14.5,Calm,0.0,0.0,0.0,,Clear
2016-06-17 06:00:00,18.9,,,0.81,1009.0,15.6,14.5,NE,5.6,0.0,0.0,,Clear
2016-06-17 07:00:00,18.3,,,0.84,1009.7,15.6,12.9,Calm,0.0,0.0,0.0,,Clear
2016-06-17 08:00:00,19.4,,,0.73,1010.6,14.4,14.5,Calm,0.0,0.0,0.0,,Mostly Cloudy
2016-06-17 09:00:00,21.1,,,0.61,1011.3,13.3,16.1,Variable,11.1,0.0,0.0,,Clear
2016-06-17 10:00:00,21.7,,,0.59,1012.1,13.3,14.5,Variable,9.3,0.0,0.0,,Clear
2016-06-17 11:00:00,22.2,,,0.59,1012.7,13.9,14.5,ENE,9.3,0.0,0.0,,Clear
2016-06-17 12:00:00,21.7,,,0.66,1013.5,15.0,11.3,ENE,13.0,0.0,0.0,,Partly Cloudy
2016-06-17 13:00:00,23.3,,,0.59,1014.3,15.0,11.3,NE,9.3,0.0,0.0,,Clear
2016-06-17 14:00:00,23.3,,,0.59,1014.8,15.0,12.9,NE,14.8,0.0,0.0,,Partly Cloudy
2016-06-17 15:00:00,22.2,,,0.53,1015.3,12.2,16.1,ENE,20.4,0.0,0.0,,Partly Cloudy
2016-06-17 16:00:00,24.4,,,0.46,1015.4,12.2,16.1,ENE,11.1,0.0,0.0,,Clear
2016-06-17 17:00:00,24.4,,,0.4,1015.5,10.0,16.1,Variable,7.4,0.0,0.0,,Partly Cloudy
2016-06-17 18:00:00,23.9,,,0.37,1016.0,8.3,16.1,SSE,13.0,0.0,0.0,,Clear
2016-06-17 19:00:00,22.2,,,0.38,1016.1,7.2,16.1,Variable,7.4,0.0,0.0,,Clear
2016-06-17 20:00:00,21.1,,,0.36,1017.0,5.6,16.1,Variable,7.4,0.0,0.0,,Clear
2016-06-17 21:00:00,20.0,,,0.45,1017.4,7.8,16.1,North,0.0,0.0,0.0,,Clear
2016-06-17 22:00:00,18.9,,,0.54,1018.1,9.4,16.1,Variable,7.4,0.0,0.0,,Clear
2016-06-17 23:00:00,18.3,,,0.52,1019.3,8.3,16.1,South,7.4,0.0,0.0,,Clear
2016-06-18 00:00:00,17.8,,,0.54,1019.6,8.3,16.1,Variable,5.6,0.0,0.0,,Clear
2016-06-18 01:00:00,17.2,,,0.58,1020.0,8.9,16.1,South,5.6,0.0,0.0,,Clear
2016-06-18 02:00:00,17.2,,,0.58,1020.2,8.9,16.1,Variable,7.4,0.0,0.0,,Clear
2016-06-18 03:00:00,17.2,,,0.58,1020.1,8.9,16.1,WNW,7.4,0.0,0.0,,Clear
2016-06-18 04:00:00,17.2,,,0.6,1020.0,9.4,16.1,Calm,0.0,0.0,0.0,,Clear
2016-06-18 05:00:00,17.2,,,0.58,1020.2,8.9,16.1,West,7.4,0.0,0.0,,Clear
2016-06-18 06:00:00,16.7,,,0.6,1020.7,8.9,16.1,Calm,0.0,0.0,0.0,,Clear
2016-06-18 07:00:00,16.7,,,0.58,1021.6,8.3,16.1,Calm,0.0,0.0,0.0,,Clear
2016-06-18 08:00:00,17.8,,,0.56,1022.4,8.9,16.1,Calm,0.0,0.0,0.0,,Clear
2016-06-18 09:00:00,18.9,,,0.5,1022.7,8.3,16.1,WNW,9.3,0.0,0.0,,Clear
2016-06-18 10:00:00,20.6,,,0.47,1023.1,8.9,16.1,West,5.6,0.0,0.0,,Clear
2016-06-18 11:00:00,22.2,,,0.46,1023.3,10.0,16.1,Variable,5.6,0.0,0.0,,Clear
2016-06-18 12:00:00,23.9,,,0.46,1023.6,11.7,16.1,Calm,0.0,0.0,0.0,,Clear
2016-06-18 13:00:00,27.2,,26.9,0.38,1023.9,11.7,14.5,Calm,0.0,0.0,0.0,,Clear
2016-06-18 14:00:00,28.9,,,0.31,1023.5,10.0,16.1,Variable,9.3,0.0,0.0,,Clear
2016-06-18 15:00:00,30.0,,,0.29,1023.2,10.0,16.1,East,7.4,0.0,0.0,,Clear
2016-06-18 16:00:00,30.0,,,0.3,1022.7,10.6,16.1,Variable,7.4,0.0,0.0,,Clear
2016-06-18 17:00:00,27.8,,27.6,0.41,1023.0,13.3,14.5,Calm,0.0,0.0,0.0,,Partly Cloudy
2016-06-18 18:00:00,27.2,,26.9,0.38,1023.1,11.7,14.5,Variable,9.3,0.0,0.0,,Clear
2016-06-18 19:00:00,26.7,,,0.36,1023.0,10.6,14.5,Variable,7.4,0.0,0.0,,Clear
2016-06-18 20:00:00,25.0,,,0.39,1023.3,10.0,14.5,Variable,9.3,0.0,0.0,,Clear
2016-06-18 21:00:00,23.9,,,0.4,1023.8,9.4,14.5,Variable,5.6,0.0,0.0,,Clear
2016-06-18 22:00:00,23.3,,,0.41,1024.2,9.4,16.1,Variable,9.3,0.0,0.0,,Clear
2016-06-18 23:00:00,22.8,,,0.41,1025.2,8.9,16.1,Calm,0.0,0.0,0.0,,Clear
2016-06-19 00:00:00,22.8,,,0.46,1025.4,10.6,16.1,Calm,0.0,0.0,0.0,,Partly Cloudy
2016-06-19 01:00:00,21.7,,,0.55,1025.6,12.2,16.1,Calm,0.0,0.0,0.0,,Mostly Cloudy
2016-06-19 02:00:00,21.7,,,0.59,1025.8,13.3,16.1,East,5.6,0.0,0.0,,Mostly Cloudy
2016-06-19 03:00:00,21.7,,,0.45,1025.5,9.4,16.1,Calm,0.0,0.0,0.0,,Clear
2016-06-19 04:00:00,20.6,,,0.53,1025.5,10.6,16.1,Calm,0.0,0.0,0.0,,Partly Cloudy
2016-06-19 05:00:00,20.6,,,0.54,1025.5,11.1,16.1,Calm,0.0,0.0,0.0,,Mostly Cloudy
2016-06-19 06:00:00,20.0,,,0.55,1025.5,10.6,16.1,Calm,0.0,0.0,0.0,,Partly Cloudy
2016-06-19 07:00:00,20.0,,,0.55,1025.7,10.6,16.1,West,5.6,0.0,0.0,,Partly Cloudy
2016-06-19 08:00:00,20.0,,,0.59,1025.9,11.7,16.1,Calm,0.0,0.0,0.0,,Clear
2016-06-19 09:00:00,20.6,,,0.57,1026.3,11.7,14.5,Calm,0.0,0.0,0.0,,Clear
2016-06-19 10:00:00,22.2,,,0.53,1026.2,12.2,14.5,Calm,0.0,0.0,0.0,,Clear
2016-06-19 11:00:00,23.9,,,0.5,1026.0,12.8,14.5,Calm,0.0,0.0,0.0,,Clear
2016-06-19 12:00:00,26.1,,,0.45,1025.9,13.3,14.5,Calm,0.0,0.0,0.0,,Clear
2016-06-19 13:00:00,28.3,,27.8,0.38,1025.6,12.8,14.5,Calm,0.0,0.0,0.0,,Clear
2016-06-19 14:00:00,30.6,,30.0,0.37,1024.8,14.4,14.5,Variable,5.6,0.0,0.0,,Clear
2016-06-19 15:00:00,28.9,,28.9,0.44,1024.7,15.6,12.9,Variable,11.1,0.0,0.0,,Clear
2016-06-19 16:00:00,27.8,,27.8,0.45,1024.4,15.0,14.5,South,7.4,0.0,0.0,,Clear
2016-06-19 17:00:00,26.7,,27.1,0.5,1024.1,15.6,14.5,Variable,11.1,0.0,0.0,,Clear
2016-06-19 18:00:00,25.0,,,0.54,1024.4,15.0,14.5,South,13.0,0.0,0.0,,Clear
2016-06-19 19:00:00,22.8,,,0.59,1024.3,14.4,12.9,Variable,7.4,31.5,0.0,,Clear
2016-06-19 20:00:00,22.8,,,0.55,1024.5,13.3,14.5,SSE,13.0,0.0,0.0,,Clear
2016-06-19 21:00:00,21.1,,,0.63,1024.8,13.9,14.5,Calm,0.0,0.0,0.0,,Clear
2016-06-19 22:00:00,20.6,,,0.65,1024.9,13.9,16.1,Variable,7.4,0.0,0.0,,Clear
2016-06-19 23:00:00,20.0,,,0.65,1025.2,13.3,16.1,South,14.8,0.0,0.0,,Clear
2016-06-20 00:00:00,20.0,,,0.65,1024.9,13.3,16.1,SE,11.1,0.0,0.0,,Clear
2016-06-20 01:00:00,19.4,,,0.7,1024.5,13.9,16.1,SSE,7.4,0.0,0.0,,Clear
2016-06-20 02:00:00,18.9,,,0.75,1023.8,14.4,16.1,Calm,0.0,0.0,0.0,,Clear
2016-06-20 03:00:00,18.9,,,0.75,1023.5,14.4,16.1,Calm,0.0,0.0,0.0,,Clear
2016-06-20 04:00:00,18.9,,,0.75,1022.7,14.4,16.1,Variable,5.6,0.0,0.0,,Clear
2016-06-20 05:00:00,18.9,,,0.78,1023.0,15.0,16.1,Variable,5.6,0.0,0.0,,Clear
2016-06-20 06:00:00,17.8,,,0.87,1022.9,15.6,16.1,Calm,0.0,0.0,0.0,,Clear
2016-06-20 07:00:00,18.3,,,0.84,1022.8,15.6,14.5,Calm,0.0,0.0,0.0,,Clear
2016-06-20 08:00:00,19.4,,,0.81,1022.7,16.1,14.5,Calm,0.0,0.0,0.0,,Partly Cloudy
2016-06-20 09:00:00,20.6,,,0.75,1022.8,16.1,14.5,Calm,0.0,0.0,0.0,,Clear
2016-06-20 10:00:00,22.2,,,0.71,1022.6,16.7,12.9,ENE,5.6,0.0,0.0,,Clear
2016-06-20 11:00:00,24.4,,,0.62,1021.8,16.7,12.9,Variable,5.6,0.0,0.0,,Clear
2016-06-20 12:00:00,26.1,,,0.58,1021.3,17.2,12.9,Variable,7.4,0.0,0.0,,Clear
2016-06-20 13:00:00,26.7,,27.6,0.58,1020.5,17.8,12.9,Calm,0.0,0.0,0.0,,Clear
2016-06-20 14:00:00,27.2,,28.0,0.56,1019.8,17.8,12.9,Variable,7.4,0.0,0.0,,Clear
2016-06-20 15:00:00,27.8,,28.4,0.52,1018.6,17.2,12.9,South,13.0,0.0,0.0,,Clear
2016-06-20 16:00:00,27.8,,28.4,0.52,1017.5,17.2,12.9,SSE,14.8,0.0,0.0,,Clear
2016-06-20 17:00:00,26.7,,27.5,0.56,1016.8,17.2,12.9,South,9.3,0.0,0.0,,Partly Cloudy
2016-06-20 18:00:00,26.1,,,0.54,1016.0,16.1,12.9,Variable,9.3,0.0,0.0,,Clear
2016-06-20 19:00:00,25.6,,,0.58,1015.1,16.7,12.9,Calm,0.0,0.0,0.0,,Clear
2016-06-20 20:00:00,25.6,,,0.56,1014.4,16.1,12.9,North,0.0,0.0,0.0,,Clear
2016-06-20 21:00:00,25.6,,,0.58,1013.4,16.7,12.9,Calm,0.0,0.0,0.0,,Clear
2016-06-20 22:00:00,25.0,,,0.62,1013.0,17.2,14.5,Variable,9.3,0.0,0.0,,Clear
2016-06-20 23:00:00,25.6,,,0.6,1012.8,17.2,14.5,Calm,0.0,0.0,0.0,,Clear
2016-06-21 00:00:00,26.7,,27.1,0.5,1012.3,15.6,14.5,Variable,5.6,0.0,0.0,,Clear
2016-06-21 01:00:00,25.6,,,0.5,1011.4,14.4,16.1,Variable,7.4,0.0,0.0,,Partly Cloudy
2016-06-21 02:00:00,26.1,,,0.45,1010.4,13.3,16.1,Variable,9.3,0.0,0.0,,Partly Cloudy
2016-06-21 03:00:00,25.6,,,0.46,1010.0,13.3,16.1,West,13.0,31.5,0.0,,Partly Cloudy
2016-06-21 04:00:00,25.0,,,0.5,1009.1,13.9,16.1,West,14.8,0.0,0.0,,Partly Cloudy
2016-06-21 05:00:00,25.0,,,0.52,1008.6,14.4,16.1,Variable,9.3,0.0,0.0,,Mostly Cloudy
2016-06-21 06:00:00,25.0,,,0.54,1008.4,15.0,16.1,Variable,11.1,0.0,0.0,,Mostly Cloudy
2016-06-21 07:00:00,24.4,,,0.58,1008.7,15.6,16.1,West,9.3,0.0,0.0,,Partly Cloudy
2016-06-21 08:00:00,23.9,,,0.64,1010.0,16.7,9.7,Variable,9.3,0.0,0.0,Rain,Light Rain
2016-06-21 09:00:00,22.2,,,0.66,1007.3,15.6,14.5,SW,5.6,0.0,0.0,,Scattered Clouds
2016-06-21 10:00:00,22.8,,,0.59,1009.8,14.4,14.5,Variable,7.4,0.0,0.0,,Clear
2016-06-21 11:00:00,24.4,,,0.46,1010.0,12.2,16.1,WNW,13.0,0.0,0.0,,Clear
2016-06-21 12:00:00,26.1,,,0.42,1010.3,12.2,16.1,North,0.0,0.0,0.0,,Clear
2016-06-21 13:00:00,28.3,,,0.34,1010.6,11.1,16.1,Variable,5.6,0.0,0.0,,Clear
2016-06-21 14:00:00,28.3,,27.7,0.36,1010.0,11.7,16.1,Variable,9.3,0.0,0.0,,Mostly Cloudy
2016-06-21 15:00:00,29.4,,28.4,0.33,1009.3,11.7,16.1,WNW,16.7,0.0,0.0,,Clear
2016-06-21 16:00:00,30.0,,28.9,0.32,1008.5,11.7,16.1,Variable,5.6,0.0,0.0,,Partly Cloudy
2016-06-21 17:00:00,30.0,,29.2,0.35,1007.5,12.8,16.1,Variable,5.6,0.0,0.0,,Clear
2016-06-21 18:00:00,29.4,,28.7,0.36,1007.4,12.8,14.5,Variable,5.6,0.0,0.0,,Scattered Clouds
2016-06-21 19:00:00,27.2,,27.5,0.49,1007.2,15.6,14.5,Variable,9.3,0.0,0.0,,Scattered Clouds
2016-06-21 20:00:00,26.7,,27.5,0.56,1007.3,17.2,12.9,Calm,0.0,0.0,0.0,,Partly Cloudy
2016-06-21 21:00:00,26.7,,27.5,0.56,1007.3,17.2,12.9,Calm,0.0,0.0,0.0,,Clear
2016-06-21 22:00:00,26.7,,,0.28,1008.2,6.7,16.1,Variable,7.4,0.0,0.0,,Partly Cloudy
2016-06-21 23:00:00,25.6,,,0.32,1009.1,7.8,16.1,North,0.0,0.0,0.0,,Scattered Clouds
2016-06-22 00:00:00,25.0,,,0.33,1009.2,7.8,16.1,Variable,7.4,0.0,0.0,,Partly Cloudy
2016-06-22 01:00:00,23.3,,,0.35,1009.3,7.2,16.1,NE,5.6,0.0,0.0,,Clear
2016-06-22 02:00:00,22.8,,,0.39,1009.5,8.3,16.1,Calm,0.0,0.0,0.0,,Overcast
2016-06-22 03:00:00,22.8,,,0.35,1009.3,6.7,16.1,Calm,0.0,0.0,0.0,,Mostly Cloudy
2016-06-22 04:00:00,21.7,,,0.39,1009.1,7.2,16.1,SE,5.6,0.0,0.0,,Clear
2016-06-22 05:00:00,21.1,,,0.46,1009.4,8.9,16.1,NNE,5.6,0.0,0.0,,Clear
2016-06-22 06:00:00,20.6,,,0.47,1009.0,8.9,16.1,Calm,0.0,0.0,0.0,,Clear
2016-06-22 07:00:00,21.1,,,0.49,1009.2,10.0,16.1,Calm,0.0,0.0,0.0,,Clear
2016-06-22 08:00:00,20.6,,,0.58,1009.3,12.2,16.1,Calm,0.0,0.0,0.0,,Clear
2016-06-22 09:00:00,22.2,,,0.59,1009.2,13.9,14.5,Calm,0.0,0.0,0.0,,Clear
2016-06-22 10:00:00,23.3,,,0.52,1009.1,12.8,14.5,Calm,0.0,0.0,0.0,,Clear
2016-06-22 11:00:00,25.0,,,0.43,1009.1,11.7,14.5,West,11.1,0.0,0.0,,Clear
2016-06-22 12:00:00,26.7,,26.6,0.39,1009.2,11.7,14.5,Variable,9.3,0.0,0.0,,Clear
2016-06-22 13:00:00,28.3,,,0.33,1009.1,10.6,14.5,West,16.7,29.6,0.0,,Partly Cloudy
2016-06-22 14:00:00,28.9,,,0.31,1009.2,10.0,16.1,WNW,20.4,33.3,0.0,,Partly Cloudy
2016-06-22 15:00:00,27.8,,,0.3,1009.6,8.9,16.1,WNW,14.8,31.5,0.0,,Scattered Clouds
2016-06-22 16:00:00,28.9,,,0.26,1009.8,7.8,16.1,Variable,11.1,40.7,0.0,,Clear
2016-06-22 17:00:00,28.3,,,0.27,1010.0,7.8,16.1,WNW,18.5,29.6,0.0,,Partly Cloudy
2016-06-22 18:00:00,28.9,,,0.26,1010.2,7.8,16.1,NW,13.0,0.0,0.0,,Partly Cloudy
2016-06-22 19:00:00,28.3,,,0.28,1010.1,8.3,16.1,WNW,9.3,33.3,0.0,,Clear
2016-06-22 20:00:00,27.8,,,0.3,1010.5,8.9,16.1,Variable,11.1,0.0,0.0,,Clear
2016-06-22 21:00:00,26.7,,,0.32,1010.8,8.9,16.1,Variable,7.4,0.0,0.0,,Clear
2016-06-22 22:00:00,26.1,,,0.32,1011.5,8.3,16.1,Variable,5.6,0.0,0.0,,Mostly Cloudy
2016-06-22 23:00:00,25.0,,,0.33,1012.4,7.8,16.1,Calm,0.0,0.0,0.0,,Partly Cloudy
2016-06-23 00:00:00,24.4,,,0.37,1013.1,8.9,16.1,Calm,0.0,0.0,0.0,,Clear
2016-06-23 01:00:00,22.8,,,0.46,1013.2,10.6,16.1,Calm,0.0,0.0,0.0,,Clear
2016-06-23 02:00:00,22.8,,,0.42,1012.7,9.4,16.1,Calm,0.0,0.0,0.0,,Clear
2016-06-23 03:00:00,23.3,,,0.41,1012.8,9.4,16.1,Calm,0.0,0.0,0.0,,Partly Cloudy
2016-06-23 04:00:00,21.7,,,0.49,1012.8,10.6,16.1,NE,5.6,0.0,0.0,,Mostly Cloudy
2016-06-23 05:00:00,21.7,,,0.49,1012.1,10.6,16.1,ENE,5.6,0.0,0.0,,Clear
2016-06-23 06:00:00,21.1,,,0.47,1011.9,9.4,16.1,Variable,5.6,0.0,0.0,,Clear
2016-06-23 07:00:00,21.1,,,0.47,1011.5,9.4,16.1,ENE,5.6,0.0,0.0,,Clear
2016-06-23 08:00:00,20.6,,,0.57,1012.2,11.7,14.5,North,5.6,0.0,0.0,,Clear
2016-06-23 09:00:00,21.7,,,0.59,1011.8,13.3,14.5,Calm,0.0,0.0,0.0,,Clear
2016-06-23 10:00:00,23.3,,,0.55,1011.6,13.9,14.5,Calm,0.0,0.0,0.0,,Partly Cloudy
